GameID,EventID,Comment,,,,,
3840,18,Nationals left fielder Bryce Harper left the game due to an injured ankle,,,,,
3979,36,"$Bryce Harper leaped at the bullpen fence for the ball; it hit the fence and caromed back towards the infield; Harper fell on his shoulders and the back of his head and was slow to get up, allowing Jimmy Rollins to run the circuit",,,,,
4003,27,"$originally scored as single, changed to E6 on 8-10-2012; makes run unearned",,,,,
4018,60,Marlins third baseman Donnie Murphy left the game due to an injured leg,,,,,
4244,0,2:36 rain delay at start of game,,,,,
4244,69,"ej,murpd006,P,bakej902,Called third strike Mets Daniel Murphy ejected by HP umpire Jordan Baker after returning to the bench for agruing the third strike",,,,,
4256,0,56-minute rain delay before start of game,,,,,
4287,1,fan interference,,,,,
4287,56,"$originally FLE9 on fifth pitch to Prado, removed next day",,,,,
4390,30,2B Danny Espinosa caught Ryan Zimmerman's throw after crossing the bag, 2B umpire Brian Knight ruled Yadier Molina safe,,,,
4390,51,Cardinals shortstop Rafael Furcal left the game due to a right elbow strain,,,,,
4420,60,"$on the throw to the plate, Ryan Zimmerman ran towards 2B; catcher Yadier Molina stepped forward, caught the ball and threw to SS Daniel Descalso at 2B; Descalso took a couple of steps towards Zimmerman but Bryce Harper ran for the plate on Molina's throw; Descalso's return throw to HP was high; Molina tried to catch it as he backed up towards the plate; the ball tipped of his glove and was caught by pitcher Fernando Salas; as Harper slid into HP, Molina fell backwards on him and Salas tagged Harper late",,,,,
4450,29,Nationals left fielder Michael Morse left the game due to an injured hand,,,,,
4480,39,"ej,sveud001,M,vanol901,Balls and strikes $after the first pitch to Michael Morse, Cubs Manager Dale Sveum ejected  by HP umpire Larry Vanover arguing balls and strikes",,,,,
4485,47,"ej,quirj001,C,laynj901,Instigating fight (Screamed obscentities at opposing coach) $Cubs bench coach Quirk ejected by HP umpire Layne for instigating fight when he yelled at Nationals coach Porter; Quirk was upset that Werth swung at the 3-0 pitch with his team up by five runs",,,,,
4485,52,"ej,clevs001,P,laynj901,Fighting ej,corpm001,P,laynj901,Fighting ej,gonzm001,P,laynj901,Fighting $the first pitch by Lendy Castillo was at the legs of Bryce Harper and went all the way to the backstop; Harper stared at Castillo; catcher Steve Clevenger and HP umpire Jerry Layne got in front of Harper to prevent him from charging the mound; both benches cleared for the second time but this time there was a lot of pushing and shoving on the infield; Clevenger tried to hit Michael Morse in the middle of the scrum; Clevenger also went after Ian Desmond, who was pulled back by 1B umpire Bill Miller; Miller fell while holding Desmond back; Clevenger, Nationals pitcher Michael Gonzalez and Cubs pitcher Manuel Corpas ejected by Layne; Gonzalez and Corpas were not in the game; both teams were warned by Layne",,,,,
4485,55,"replay,6,laroa001,WAS,laynj901,WAS11,I,N,I,,H $Adam LaRoche's fly ball was over the out-of-town scoreboard in RF; the ball was touched by a fan who reached over the metal railing, struck another fan and caromed back onto the field; the ball was ruled a home run but the Cubs claimed it was fan interference on a ball in play; crew chief Jerry Layne watched the replay and upheld the call",,,,,
4514,4,"ej,gonzg003,P,ticht901,Balls and strikes (not in game) Nationals pitcher Gio Gonzalez ejected by HP umpire Todd Tichenor",,,,,
4514,39,$Jose Reyes called for interference,,,,,
4514,79,2:33 rain delay,,,,,
4659,33,"$on a non-force play, Ryan Zimmerman knocked down the hard grounder, recovered the ball and tagged Adrian Gonzalez who was running to 3B; the tag was well before Matt Kemp touched the plate but after the umpires huddled, HP umpire Alan Porter ruled that the run counted",,,,,
4672,69,$the Nationals clinch the first post-season appearance by a Washington team since 1933 and first for the franchise since 1981 in Montreal,,,,,
4727,17,$Roger Bernadina's bunted ball hit his bat on the ground in fair territory,,,,,
4727,19,$Norichika Aoki ran into his own bunted ball,,,,,
5004,26,"originally scored SB3, changed on 4-15 to CS3",,,,,
5004,65,"$Brandon Moss called for interference when his back swing hit catcher Alex Avila on the helmet, knocking him down; Yoenis Cespedes, who had reached 2B, was sent back to 1B",,,,,
5004,73,Athletics center fielder Coco Crisp left the game due to an injured groin,,,,,
5019,68,"ej,melvb001,M,fleta901,Called third strike $Brandon Moss argued the called third strike; Athletics manager Bob Melvin yelled from the bench and was ejected by HP umpire Andy Fletcher",,,,,
5059,25,Debut for Shane Peterson,,,,,
5177,24,"ej,younc001,C,reynj901,Checked swing Athletics Pitching Coach Curt Young ejected by 1B umpire Jim Reynolds when he argued a checked swing call to Nolan Reimold while visiting the mound",,,,,
5235,17,$Brendan Harris called for obstruction,,,,,
5235,34,"originally scored as single, change to E4 on May 7, 2013 with batter losing RBI and run becoming unearned",,,,,
5235,91,"replay,10,younc004,OAK,cedeg901,OAK01,O,N,I,,H $Chris Young's fly ball might have struck a sign above the fence in LF and caromed down onto the field; the ball was ruled in play but Athletics manager Bob Melvin asked about the call; crew chief Gary Cederstrom watched the replay and upheld the call",,,,,
5235,97,$Angels center fielder Peter Bourjos left the game due to an injured leg,,,,,
5235,114,Athletics center fielder Coco Crisp left the game due to an injured leg,,,,,
5235,133,Athletics center fielder Chris Young left the game due to an injured leg,,,,,
5235,160,$Brandon Moss had homered in the sixth inning for a gap of 13 innings between home runs in the game,,,,,
5263,46,"replay,6,trumm001,ANA,cedeg901,OAK01,O,Y,I,,H $Mark Trumbo's fly ball struck just above the yellow stripe on the top of the out-of-town scoreboard; it was ruled in play but the umpires huddled briefly; crew chief Gary Cederstrom watched the replay and overturned the call to a home run",,,,,
5263,70,Angels pitcher Scott Downs left the game due to an injured side,,,,,
5432,69,"ej,melvb001,,reybd901,Call at 1B Athletics Manager Bob Melvin ejected by 1B umpire D. J. Reyburn",,,,,
5680,50,White Sox designated hitter Paul Konerko left the game due to an injured neck,,,,,
5814,19,Athletics left fielder Yoenis Cespedes left the game due to an injured leg,,,,,
6058,23,Athletics pitcher Jarrod Parker left the game due to an injured leg,,,,,
6073,33,Athletics center fielder Coco Crisp left the game due to an injured back,,,,,
6095,41,"originally scored as E6, changed to double on July 10, 2013; both runs in inning now earned",,,,,
6124,18,Cubs left fielder Brian Bogusevic left the game due to an injured leg,,,,,
6238,9,"umpchange,2,umphome,millb901 umpchange,2,ump2b,(None) $the pitch struck Daniel Nava on the shoulder as he ducked under the ball, which caromed off the mask of HP umpire CB Bucknor; Bucknor went down to the ground and was examined by a trainer; Buckner left and 2B umpire Bill Miller moved to HP",,,,,
6268,61,"ej,gomej001,P,ticht901,Time out non-call $Johnny Gomes requested time after the pitcher had started his motion; HP umpire Todd Tichenor did not grant time out and Gomes swung at a pitch in the dirt for strike three; Gomes objected to the non-call and was ejected by Tichenor",,,,,
6387,29,$Yoenis Cespedes called for interference on a steal attempt,,,,,
6428,5,"originally scored as E3, changed to single on 07-31-2013, makes all runs in inning earned",,,,,
6632,80,"replay,9,younc004,OAK,demud901,OAK01,F,N,I,,H $Chris Young hit a fly ball down the LF line that was ruled foul; the ball was just to the foul side of the pole; crew chief Dana DeMuth watched the replay and upheld the call",,,,,
6647,61,"ej,melvb001,M,eddid901,Call at 3B Athletics Manager Bob Melvin ejected by 2B umpire Doug Eddings",,,,,
6732,66,Derek Norris left with a fractured left big toe,,,,,
6912,40,"replay,5,crisc001,OAK,hallt901,OAK01,F,N,I,,H $Coco Crisp's fly ball down the LF line struck the edge of the pole on the foul side and caromed over the fence in foul territory; the ball was ruled a home run by 3B umpire and crew chief Tom Hallion but the Rangers argued the call; Hallion watched the replay and upheld the call",,,,,
6912,55,Athletics center fielder Coco Crisp left the game due to an injured leg,,,,,
6942,69,$the Rangers fifth and sixth lineup spots swapped defensive positions,,,,,
6942,77,$Engel Beltre batted in the sixth spot as if the fifth and sixth spots had not changed defensive positions,,,,,
6942,79,$both Engel Beltre and Jeff Baker batted out of turn,,,,,
6950,65,"ej,portb001,M,rippm901,Call at HP Astros manager Bo Porter ejected by HP Umpire Mark Ripperger",,,,,
6961,54,$a pitch struck Brandon Barnes but HP umpire Alan Porter ruled that Barnes leaned into the ball,,,,,
6961,55,"ej,barnb002,P,porta901,HBP non-call Astros center fielder Brandon Barnes ejected by HP umpire Alan Porter for continuing to yell from the dugout",,,,,
6991,45,"ej,portb001,M,wendh902,Balls and strikes Astros Manager Bo Porter ejected by HP umpire Hunter Wendelstedt",,,,,
7144,79,Twins third baseman Trevor Plouffe left the game due to an injured wrist,,,,,
101,13,$Dexter Fowler leaned across the plate as catcher Jason Jaramillo threw to second: the ball sailed into center field and Fowler was called out for interference,,,,,
101,19,Pirates pitcher Ross Ohlendorf left the game due to an injured shoulder,,,,,
314,81,Nationals 3B Jerry Hairston fielded the ball on the grass but threw it wide to first, 2B Danny Espinosa picked up the ball down the line near the seats but when he pulled the ball out of his glove he lost it and it went into the seats for an error,,,,
488,41,Astros left fielder Jason Bourgeois left the game due to an injured side,,,,,
516,9,"replay,1,joneg002,PIT,welkt901,PIT08,O,N,I,,H $Garrett Jones fly ball was touched by a fan at the top of the wall over the scoreboard; the fan reached over the chain-link fence to touch the ball, which rebounded onto the field; the play was ruled fan interference and Jones was awarded a double; Pirates manager Clint Hurdle asked about the call so crew chief Tim Welke watched the replay and upheld the call",,,,,
516,61,$Juan Uribe's sinking liner was ruled a catch by 3B umpire Mike DiMuro, replays seemed to show that the ball bounced into the glove, Dodgers manager Don Mattingly argued the call with DiMuro and crew chief Tim Welke,,,
516,62,"ej,uribj002,P,dimum901,Catch/no catch call in previous inning ej,mattd001,M,dimum901,Catch/no catch call in previous inning $as Juan Uribe took the field, he said something to 3B umpire Mike DiMuro and was ejected; Uribe had to be restrained by teammates and 2B umpire Jim Reynolds; Dodgers manager Don Mattingly came out and was ejected by DiMuro",,,,,
530,55,Dodgers pitcher Blake Hawksworth left the game due to an injured groin,,,,,
718,35,"replay,5,jonec004,ATL,kellj901,PIT08,I,N,I,,H $a fan reached over the fence and caught the ball in his cap but then dropped it; the play was ruled fan interference; Martin Prado scored on the play but after crew chief Jeff Kellogg watched the replay he upheld the call and put the runners on 2B and 3B",,,,,
866,23,$Phillies SS Jimmy Rollins fouled a pitch off his knee in first inning and left in third,,,,,
866,44,fan interference,,,,,
881,31,"$Domonic Brown's hard-hit ball up the middle struck 2B umpire Chad Fairchild and went into CF; the ball is immediately dead; Ryan Howard, who scored on the play, was sent back to 3B and never scored in the inning",,,,,
881,60,"replay,7,browd004,PHI,westj901,PIT08,O,N,I,,H $Domonic Brown's fly to RF hit the railing just to the left of the scoreboard and caromed back onto the field; the ball was ruled in play; crew chief Joe West watched the replay and upheld the call",,,,,
923,16,Pirates catcher Chris Snyder left the game due to lower back pain,,,,,
951,27,"$Andrew McCutchen's throw home was up the 3B line and late; Angel Pagan slid into catcher Dusty Brown, knocking him off his feet; Brown had no chance to run up the line to catch the throw; the ball went to the backstop and Lucas Duda advanced to 3B",,,,,
966,26,"originally scored as double, changed to E5 on 6-16",,,,,
981,46,"$Mets Angel Pagan was called out on appeal for rounding 2B and not touching the bag on the way back to 1B; since the run scored before the appeal, it counted",,,,,
981,47,"ej,hurdc001,M,laynj901,Catch/trap call at CF wall $Mets CF Angel Pagan leaped and caught the ball at the wall and it was ruled a catch; fireworks for an apparent home run were shot off by the Pirates stadium crew; Pirates manager Clint Hurdle argued that the ball actually hit the wall before being caught but the umpires, after huddling, did not change the call; Hurdle continued to argue and was simultaneously ejected by two umpires, Jerry Layne and Bob Davidson; Layne started slightly before Davidson and gets credit for the ejection",,,,,
981,68,"ej,diazm003,P,davib902,Called third strike $During McCutchen's at bat, Pirate Matt Diaz ejected by plate umpire Bob Davidson",,,,,
992,5,$Jose Tabata was thrown out at 3B but 2B umpire Jerry Layne called Mets SS Jose Reyes for obstructing Tabata,,,,,
